id_harga;id_saham;tanggal;close;volume
;5;2007-08-01;235;4
;5;2007-08-02;240;4
;5;2007-08-03;240;290500
;5;2007-08-06;240;1699000
;5;2007-08-07;235;4
;5;2007-08-08;240;82000
;5;2007-08-09;240;214000
;5;2007-08-10;240;206000
;5;2007-08-13;240;0
;5;2007-08-14;240;4
;5;2007-08-15;240;4
;5;2007-08-16;230;3786500
;5;2007-08-17;230;0
;5;2007-08-20;240;325000
;5;2007-08-21;230;872500
;5;2007-08-22;235;4
;5;2007-08-23;240;29000
;5;2007-08-24;235;4
;5;2007-08-27;235;4
;5;2007-08-28;235;323500
;5;2007-08-29;235;174000
;5;2007-08-30;235;37500
;5;2007-08-31;250;558000
;5;2007-09-03;250;211000
;5;2007-09-04;240;77000
;5;2007-09-05;245;4
;5;2007-09-06;250;23000
;5;2007-09-07;255;4
;5;2007-09-10;340;27203500
;5;2007-09-11;400;66732500
;5;2007-09-12;350;10414000
;5;2007-09-13;330;3238500
;5;2007-09-14;330;4
;5;2007-09-17;330;10310500
;5;2007-09-18;300;5928000
;5;2007-09-19;280;8562500
;5;2007-09-20;280;44349000
;5;2007-09-21;280;7396500
;5;2007-09-24;285;6137500
;5;2007-09-25;310;22137500
;5;2007-09-26;305;3553500
;5;2007-09-27;300;877500
;5;2007-09-28;295;4
;5;2007-10-01;290;1356500
;5;2007-10-02;290;4
;5;2007-10-03;285;4
;5;2007-10-04;280;4
;5;2007-10-05;290;242000
;5;2007-10-08;290;1183500
;5;2007-10-09;355;51893000
;5;2007-10-10;330;12305500
;5;2007-10-11;325;4
;5;2007-10-12;325;0
;5;2007-10-15;325;0
;5;2007-10-16;325;0
;5;2007-10-17;330;4
;5;2007-10-18;325;2967500
;5;2007-10-19;315;4
;5;2007-10-22;290;2365000
;5;2007-10-23;310;4117500
;5;2007-10-24;305;4
;5;2007-10-25;305;619500
;5;2007-10-26;305;4
